Suburb,Type,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Region_name,Property_count
Oakleigh,h,1840000,14,3166,4,2,2,598,Southern Metropolitan,3224
Oakleigh,h,1045000,14,3166,3,1,2,602,Southern Metropolitan,3224
Oakleigh,h,1180000,14,3166,4,1,2,604,Southern Metropolitan,3224
Oakleigh,h,750000,14,3166,2,2,2,607,Southern Metropolitan,3224
Oakleigh,h,1045000,14,3166,3,1,2,643,Southern Metropolitan,3224
Oakleigh,h,1035000,14,3166,3,1,2,650,Southern Metropolitan,3224
Oakleigh,h,1365000,12.3,3166,3,2,2,655,Southern Metropolitan,3224
Oakleigh,h,991000,14,3166,4,1,2,683,Southern Metropolitan,3224
Oakleigh,h,1076000,14,3166,3,1,2,689,Southern Metropolitan,3224
Oakleigh,h,865000,14,3166,2,1,2,691,Southern Metropolitan,3224
Oakleigh,h,1600000,14,3166,5,3,2,695,Southern Metropolitan,3224
Oakleigh,h,1351000,14,3166,5,3,2,707,Southern Metropolitan,3224
Oakleigh,h,1641000,14,3166,4,1,2,802,Southern Metropolitan,3224
Oakleigh,h,1150000,12.3,3166,4,2,2,1060,Southern Metropolitan,3224
Oakleigh,h,1415000,12.3,3166,4,2,3,588,Southern Metropolitan,3224
Oakleigh,h,1600000,14,3166,4,3,4,691,Southern Metropolitan,3224
Oakleigh East,t,820000,12.3,3166,3,2,1,200,Southern Metropolitan,2547
Oakleigh East,u,740000,12.3,3166,3,1,1,211,Southern Metropolitan,2547
Oakleigh East,h,1114000,12.3,3166,2,1,1,703,Southern Metropolitan,2547
Oakleigh East,h,1292000,12.3,3166,3,1,1,716,Southern Metropolitan,2547
Oakleigh East,h,875000,12.3,3166,3,2,2,295,Southern Metropolitan,2547
Oakleigh East,t,912000,12.3,3166,4,2,2,344,Southern Metropolitan,2547
Oakleigh East,h,1210000,12.3,3166,3,1,2,700,Southern Metropolitan,2547
Oakleigh East,h,1382000,12.3,3166,3,2,2,847,Southern Metropolitan,2547
Oakleigh East,h,1150000,12.3,3166,2,1,3,622,Southern Metropolitan,2547
Oakleigh East,h,1900000,12.3,3166,6,4,3,1063,Southern Metropolitan,2547
Oakleigh East,h,1525000,12.3,3166,5,3,6,774,Southern Metropolitan,2547
Oakleigh South,h,985000,15.5,3167,2,2,0,600,South-Eastern Metropolitan,3692
Oakleigh South,t,680000,14.7,3167,3,2,1,189,South-Eastern Metropolitan,3692
Oakleigh South,u,625000,14.7,3167,2,1,1,204,South-Eastern Metropolitan,3692
Oakleigh South,h,875000,14.7,3167,3,2,1,258,South-Eastern Metropolitan,3692
Oakleigh South,h,752500,14.7,3167,2,1,1,308,South-Eastern Metropolitan,3692
Oakleigh South,h,995000,14.7,3167,3,1,1,530,South-Eastern Metropolitan,3692
Oakleigh South,h,876000,14.7,3167,4,2,1,535,South-Eastern Metropolitan,3692
Oakleigh South,h,801347,14.7,3167,4,2,1,567,South-Eastern Metropolitan,3692
Oakleigh South,h,770000,14.7,3167,3,1,1,590,South-Eastern Metropolitan,3692
Oakleigh South,h,1265000,15.5,3167,3,1,1,743,South-Eastern Metropolitan,3692
Oakleigh South,h,1260500,14.7,3167,3,1,1,774,South-Eastern Metropolitan,3692
Oakleigh South,h,778000,14.7,3167,2,1,1,806,South-Eastern Metropolitan,3692
Oakleigh South,h,651000,14.7,3167,4,2,2,214,South-Eastern Metropolitan,3692
Oakleigh South,t,800000,14.7,3167,3,1,2,252,South-Eastern Metropolitan,3692
Oakleigh South,u,815000,14.7,3167,3,1,2,393,South-Eastern Metropolitan,3692
Oakleigh South,h,580000,14.7,3167,2,1,2,428,South-Eastern Metropolitan,3692
Oakleigh South,h,880000,15.5,3167,3,2,2,504,South-Eastern Metropolitan,3692
Oakleigh South,h,1150000,15.5,3167,3,1,2,509,South-Eastern Metropolitan,3692
Oakleigh South,h,937500,14.7,3167,3,1,2,530,South-Eastern Metropolitan,3692
Oakleigh South,h,1126000,14.7,3167,4,2,2,530,South-Eastern Metropolitan,3692
Oakleigh South,h,850500,14.7,3167,3,1,2,531,South-Eastern Metropolitan,3692
Oakleigh South,h,802000,14.7,3167,1,1,2,533,South-Eastern Metropolitan,3692
Oakleigh South,h,921000,14.7,3167,3,1,2,535,South-Eastern Metropolitan,3692
Oakleigh South,h,937500,14.7,3167,4,2,2,539,South-Eastern Metropolitan,3692
Oakleigh South,h,900000,14.7,3167,5,2,2,558,South-Eastern Metropolitan,3692
Oakleigh South,h,800000,14.7,3167,4,2,2,558,South-Eastern Metropolitan,3692
Oakleigh South,h,1390000,15.5,3167,4,2,2,558,South-Eastern Metropolitan,3692
Oakleigh South,h,1120000,15.5,3167,4,2,2,564,South-Eastern Metropolitan,3692
Oakleigh South,h,1000000,14.7,3167,3,2,2,575,South-Eastern Metropolitan,3692
Oakleigh South,h,881500,14.7,3167,4,2,2,581,South-Eastern Metropolitan,3692
Oakleigh South,h,1500000,15.5,3167,4,2,2,597,South-Eastern Metropolitan,3692
Oakleigh South,h,1068000,14.7,3167,3,2,2,609,South-Eastern Metropolitan,3692
Oakleigh South,h,985100,14.7,3167,3,1,2,621,South-Eastern Metropolitan,3692
Oakleigh South,h,1050000,15.5,3167,4,2,2,624,South-Eastern Metropolitan,3692
Oakleigh South,h,945000,15.5,3167,3,1,2,640,South-Eastern Metropolitan,3692
Oakleigh South,h,981000,14.7,3167,3,1,2,646,South-Eastern Metropolitan,3692
Oakleigh South,h,1067000,14.7,3167,3,1,2,648,South-Eastern Metropolitan,3692
Oakleigh South,h,950000,15.5,3167,3,1,2,660,South-Eastern Metropolitan,3692
Oakleigh South,h,1218500,15.5,3167,3,1,2,673,South-Eastern Metropolitan,3692
Oakleigh South,h,1250000,15.5,3167,3,1,2,680,South-Eastern Metropolitan,3692
Oakleigh South,h,1110000,15.5,3167,3,1,2,704,South-Eastern Metropolitan,3692
Oakleigh South,h,1080000,14.7,3167,3,2,2,716,South-Eastern Metropolitan,3692
Oakleigh South,h,980500,14.7,3167,3,2,2,727,South-Eastern Metropolitan,3692
Oakleigh South,h,1122000,15.5,3167,3,1,2,732,South-Eastern Metropolitan,3692
Oakleigh South,h,1450000,15.5,3167,4,2,2,771,South-Eastern Metropolitan,3692
Oakleigh South,h,955500,15.5,3167,2,1,3,697,South-Eastern Metropolitan,3692
Oakleigh South,h,1410000,14.7,3167,4,2,4,590,South-Eastern Metropolitan,3692
Oakleigh South,h,840000,15.5,3167,3,1,4,601,South-Eastern Metropolitan,3692
Oakleigh South,h,1215000,15.5,3167,4,2,4,619,South-Eastern Metropolitan,3692
Oakleigh South,h,1042500,14.7,3167,3,1,4,658,South-Eastern Metropolitan,3692
Oakleigh South,h,1140000,15.5,3167,3,1,4,697,South-Eastern Metropolitan,3692
Oakleigh South,h,1235000,14.7,3167,3,1,4,743,South-Eastern Metropolitan,3692
Oakleigh South,h,1310000,14.7,3167,4,2,4,993,South-Eastern Metropolitan,3692
Oakleigh South,h,1900000,14.7,3167,6,2,6,1200,South-Eastern Metropolitan,3692
Officer,h,559000,43.3,3809,4,2,2,480,Eastern Victoria,2768
Ormond,u,617500,11.8,3204,2,1,1,94,Southern Metropolitan,3578
Ormond,h,695000,11.4,3204,2,1,1,126,Southern Metropolitan,3578
Ormond,u,932000,11.8,3204,3,2,1,180,Southern Metropolitan,3578
Ormond,h,810000,11.8,3204,2,1,1,210,Southern Metropolitan,3578
Ormond,u,820000,11.8,3204,3,2,1,238,Southern Metropolitan,3578
Ormond,h,758000,11.8,3204,2,1,1,250,Southern Metropolitan,3578
Ormond,u,900000,11.8,3204,3,1,1,265,Southern Metropolitan,3578
Ormond,u,940000,11.8,3204,3,2,1,382,Southern Metropolitan,3578
Ormond,h,940000,11.8,3204,3,1,1,397,Southern Metropolitan,3578
Ormond,h,1250000,11.8,3204,2,1,1,516,Southern Metropolitan,3578
Ormond,h,981000,11.8,3204,2,1,1,533,Southern Metropolitan,3578
Ormond,h,1322000,11.8,3204,3,1,1,551,Southern Metropolitan,3578
Ormond,h,1700000,11.4,3204,4,2,1,555,Southern Metropolitan,3578
Ormond,h,1486000,11.8,3204,4,2,1,618,Southern Metropolitan,3578
Ormond,h,1918000,11.8,3204,4,2,1,678,Southern Metropolitan,3578
Ormond,h,1360000,11.8,3204,3,1,1,690,Southern Metropolitan,3578
Ormond,h,1708000,11.8,3204,3,1,1,703,Southern Metropolitan,3578
Ormond,h,1845000,11.8,3204,4,3,1,718,Southern Metropolitan,3578
Ormond,h,1960000,11.8,3204,2,1,1,719,Southern Metropolitan,3578
Ormond,h,1920000,11.8,3204,3,1,1,805,Southern Metropolitan,3578
Ormond,u,280000,11.4,3204,1,1,1,821,Southern Metropolitan,3578
Ormond,u,454000,11.4,3204,1,1,1,1006,Southern Metropolitan,3578
Ormond,u,440000,11.4,3204,2,1,1,1100,Southern Metropolitan,3578
Ormond,u,370000,11.4,3204,1,1,1,2029,Southern Metropolitan,3578
Ormond,t,1197000,11.8,3204,4,2,2,144,Southern Metropolitan,3578
Ormond,u,960000,11.8,3204,3,2,2,199,Southern Metropolitan,3578
Ormond,h,790000,11.4,3204,2,1,2,253,Southern Metropolitan,3578
Ormond,h,765000,11.8,3204,2,1,2,300,Southern Metropolitan,3578
Ormond,t,1425000,11.8,3204,4,2,2,314,Southern Metropolitan,3578
Ormond,t,1250000,11.8,3204,3,2,2,326,Southern Metropolitan,3578
Ormond,h,1005500,11.4,3204,3,1,2,369,Southern Metropolitan,3578
Ormond,h,1256000,11.8,3204,3,2,2,378,Southern Metropolitan,3578
Ormond,u,973000,11.8,3204,3,2,2,379,Southern Metropolitan,3578
Ormond,h,1103000,11.4,3204,3,1,2,401,Southern Metropolitan,3578
Ormond,h,1177000,11.8,3204,2,1,2,452,Southern Metropolitan,3578
Ormond,h,1535000,11.8,3204,3,1,2,578,Southern Metropolitan,3578
Ormond,h,1450000,11.4,3204,4,2,2,590,Southern Metropolitan,3578
Ormond,h,1668000,11.8,3204,3,1,2,595,Southern Metropolitan,3578
Ormond,h,2050000,11.8,3204,4,2,2,647,Southern Metropolitan,3578
Ormond,h,1401000,11.8,3204,3,2,2,650,Southern Metropolitan,3578
Ormond,h,1870000,11.4,3204,4,2,2,663,Southern Metropolitan,3578
Ormond,h,1390000,11.8,3204,4,2,2,666,Southern Metropolitan,3578
Ormond,h,1770000,11.8,3204,3,2,2,667,Southern Metropolitan,3578
Ormond,h,1850000,11.8,3204,4,2,2,668,Southern Metropolitan,3578
Ormond,h,1300000,11.8,3204,3,2,2,670,Southern Metropolitan,3578
Ormond,h,2005000,11.8,3204,4,2,2,691,Southern Metropolitan,3578
Ormond,h,1690000,11.8,3204,3,2,2,692,Southern Metropolitan,3578
Ormond,h,2250000,11.8,3204,5,2,2,699,Southern Metropolitan,3578
Ormond,h,1900000,11.4,3204,4,2,2,700,Southern Metropolitan,3578
Ormond,h,1875000,11.8,3204,4,2,2,702,Southern Metropolitan,3578
Ormond,h,1715000,11.8,3204,4,2,2,705,Southern Metropolitan,3578
Ormond,h,1565000,11.4,3204,4,3,2,719,Southern Metropolitan,3578
Ormond,h,1500000,11.8,3204,4,2,2,862,Southern Metropolitan,3578
Ormond,h,2250000,11.8,3204,4,1,2,903,Southern Metropolitan,3578
Ormond,t,1060000,11.4,3204,3,2,2,1606,Southern Metropolitan,3578
Ormond,h,1510000,11.4,3204,3,2,3,540,Southern Metropolitan,3578
Ormond,h,1836000,11.8,3204,3,3,4,464,Southern Metropolitan,3578
Ormond,h,2110000,11.4,3204,5,3,4,664,Southern Metropolitan,3578
Ormond,h,1540000,11.4,3204,3,1,5,737,Southern Metropolitan,3578
Pakenham,h,410500,47.3,3810,4,2,2,425,Eastern Victoria,17384
Pakenham,h,435000,47.3,3810,4,2,2,553,Eastern Victoria,17384
Pakenham,h,643500,47.3,3810,4,2,2,600,Eastern Victoria,17384
Parkdale,t,503750,21.5,3195,1,1,1,80,South-Eastern Metropolitan,5087
Parkdale,u,672000,21.5,3195,2,1,1,158,South-Eastern Metropolitan,5087
Parkdale,h,1400000,21.5,3195,3,2,2,259,South-Eastern Metropolitan,5087
Parkdale,t,1000000,21.5,3195,3,2,2,298,South-Eastern Metropolitan,5087
Parkdale,t,1206000,21.5,3195,3,2,2,300,South-Eastern Metropolitan,5087
Parkdale,h,820000,21.5,3195,3,2,2,445,South-Eastern Metropolitan,5087
Parkdale,h,940000,21.5,3195,3,2,2,454,South-Eastern Metropolitan,5087
Parkdale,h,1415000,21.5,3195,3,1,2,545,South-Eastern Metropolitan,5087
Parkdale,h,1630000,21.5,3195,4,2,2,554,South-Eastern Metropolitan,5087
Parkdale,h,1300000,21.5,3195,4,2,2,597,South-Eastern Metropolitan,5087
Parkdale,h,1300000,21.5,3195,4,2,2,597,South-Eastern Metropolitan,5087
Parkdale,h,1051000,21.5,3195,3,2,2,597,South-Eastern Metropolitan,5087
Parkdale,h,1060000,21.5,3195,3,1,2,602,South-Eastern Metropolitan,5087
Parkdale,h,1315000,21.5,3195,3,2,2,627,South-Eastern Metropolitan,5087
Parkdale,h,1350000,21.5,3195,5,2,2,653,South-Eastern Metropolitan,5087
Parkdale,h,1485000,21.5,3195,5,2,2,693,South-Eastern Metropolitan,5087
Parkdale,h,1230000,21.5,3195,4,2,2,787,South-Eastern Metropolitan,5087
Parkdale,h,1250000,21.5,3195,3,1,2,802,South-Eastern Metropolitan,5087
Parkdale,h,2185000,21.5,3195,4,2,3,220,South-Eastern Metropolitan,5087
Parkdale,h,2475000,21.5,3195,4,3,3,665,South-Eastern Metropolitan,5087
Parkdale,h,1137500,21.5,3195,4,2,4,641,South-Eastern Metropolitan,5087
Parkdale,h,1270000,21.5,3195,2,1,4,772,South-Eastern Metropolitan,5087
Parkdale,h,1320000,21.5,3195,4,2,5,600,South-Eastern Metropolitan,5087
Parkville,h,1265000,2.6,3052,2,1,0,70,Northern Metropolitan,2309
Parkville,h,1928000,2.6,3052,4,1,0,194,Northern Metropolitan,2309
Parkville,t,800000,1.8,3052,2,1,1,145,Northern Metropolitan,2309
Parkville,h,2236000,2.6,3052,4,2,1,154,Northern Metropolitan,2309
Parkville,h,1717500,2.6,3052,4,2,1,165,Northern Metropolitan,2309
Parkville,h,1851000,2.6,3052,2,1,1,172,Northern Metropolitan,2309
Parkville,h,2790000,2.6,3052,3,2,1,180,Northern Metropolitan,2309
Parkville,h,1805000,2.6,3052,2,1,1,187,Northern Metropolitan,2309
Parkville,h,2200000,2.6,3052,2,2,1,190,Northern Metropolitan,2309
Parkville,h,3970000,2.6,3052,4,3,1,289,Northern Metropolitan,2309
Parkville,u,750000,2.6,3052,2,1,1,2193,Northern Metropolitan,2309
Parkville,u,734600,2.6,3052,2,2,1,2427,Northern Metropolitan,2309
Parkville,t,850000,1.8,3052,3,1,1,2429,Northern Metropolitan,2309
Parkville,u,500000,2.6,3052,1,1,1,2431,Northern Metropolitan,2309
Parkville,u,1770000,1.8,3052,3,2,1,2431,Northern Metropolitan,2309
Parkville,u,900000,1.8,3052,2,2,1,2431,Northern Metropolitan,2309
Parkville,u,1560000,1.8,3052,3,2,1,2431,Northern Metropolitan,2309
Parkville,u,395000,2.6,3052,1,1,1,2469,Northern Metropolitan,2309
Parkville,u,526000,2.6,3052,1,1,1,2488,Northern Metropolitan,2309
Parkville,h,965000,2.6,3052,3,2,2,173,Northern Metropolitan,2309
Parkville,h,2375000,2.6,3052,4,2,2,182,Northern Metropolitan,2309
Parkville,h,1230000,2.6,3052,4,2,2,357,Northern Metropolitan,2309
Parkville,u,1403000,2.6,3052,3,2,2,2401,Northern Metropolitan,2309
Pascoe Vale,u,736000,8.5,3044,3,1,0,278,Northern Metropolitan,7485
Pascoe Vale,h,770000,9.9,3044,3,1,0,464,Northern Metropolitan,7485
Pascoe Vale,h,800000,9.9,3044,3,1,0,793,Northern Metropolitan,7485
Pascoe Vale,h,910000,9.9,3044,4,2,0,934,Northern Metropolitan,7485
Pascoe Vale,u,248500,9.9,3044,1,1,1,49,Northern Metropolitan,7485
Pascoe Vale,t,500000,8.5,3044,2,2,1,74,Northern Metropolitan,7485
Pascoe Vale,t,585500,8.5,3044,2,1,1,100,Northern Metropolitan,7485
Pascoe Vale,u,580000,8.5,3044,2,1,1,103,Northern Metropolitan,7485
Pascoe Vale,t,410000,9.9,3044,2,1,1,105,Northern Metropolitan,7485
Pascoe Vale,t,510000,9.9,3044,2,1,1,110,Northern Metropolitan,7485
Pascoe Vale,h,386000,9.9,3044,2,1,1,111,Northern Metropolitan,7485
Pascoe Vale,h,525500,9.9,3044,2,1,1,111,Northern Metropolitan,7485
Pascoe Vale,t,480000,9.9,3044,2,1,1,113,Northern Metropolitan,7485
Pascoe Vale,u,360000,9.9,3044,2,1,1,119,Northern Metropolitan,7485
Pascoe Vale,t,600000,9.9,3044,3,2,1,122,Northern Metropolitan,7485
Pascoe Vale,u,497000,9.9,3044,2,1,1,123,Northern Metropolitan,7485
Pascoe Vale,t,510000,8.5,3044,2,1,1,129,Northern Metropolitan,7485
Pascoe Vale,u,541000,8.5,3044,2,1,1,133,Northern Metropolitan,7485
Pascoe Vale,u,541000,8.5,3044,2,1,1,133,Northern Metropolitan,7485
Pascoe Vale,u,427500,9.9,3044,2,1,1,134,Northern Metropolitan,7485
Pascoe Vale,t,530000,8.5,3044,2,2,1,135,Northern Metropolitan,7485
Pascoe Vale,u,496000,9.9,3044,2,1,1,136,Northern Metropolitan,7485
Pascoe Vale,u,485000,9.9,3044,2,1,1,139,Northern Metropolitan,7485
Pascoe Vale,t,560000,9.9,3044,3,2,1,141,Northern Metropolitan,7485
Pascoe Vale,t,430000,9.9,3044,3,2,1,146,Northern Metropolitan,7485
Pascoe Vale,t,500000,9.9,3044,2,1,1,147,Northern Metropolitan,7485
Pascoe Vale,t,530000,9.9,3044,2,1,1,156,Northern Metropolitan,7485
Pascoe Vale,u,452000,9.9,3044,2,1,1,159,Northern Metropolitan,7485
Pascoe Vale,u,550000,8.5,3044,2,1,1,164,Northern Metropolitan,7485
Pascoe Vale,t,610000,9.9,3044,2,1,1,169,Northern Metropolitan,7485
Pascoe Vale,u,585000,9.9,3044,3,1,1,180,Northern Metropolitan,7485
Pascoe Vale,h,616000,9.9,3044,3,1,1,190,Northern Metropolitan,7485
Pascoe Vale,h,522500,9.9,3044,3,1,1,192,Northern Metropolitan,7485
Pascoe Vale,u,600000,9.9,3044,3,1,1,204,Northern Metropolitan,7485
Pascoe Vale,t,600000,9.9,3044,3,3,1,205,Northern Metropolitan,7485
Pascoe Vale,u,706000,8.5,3044,2,1,1,205,Northern Metropolitan,7485
Pascoe Vale,u,495000,9.9,3044,2,1,1,207,Northern Metropolitan,7485
Pascoe Vale,t,605000,9.9,3044,4,2,1,215,Northern Metropolitan,7485
Pascoe Vale,h,601500,9.9,3044,2,1,1,253,Northern Metropolitan,7485
Pascoe Vale,h,650000,9.9,3044,3,2,1,266,Northern Metropolitan,7485
Pascoe Vale,t,790000,9.9,3044,3,3,1,291,Northern Metropolitan,7485
Pascoe Vale,h,1210000,8.5,3044,3,2,1,330,Northern Metropolitan,7485
Pascoe Vale,u,630000,8.5,3044,3,1,1,365,Northern Metropolitan,7485
Pascoe Vale,h,775000,9.9,3044,3,1,1,406,Northern Metropolitan,7485
Pascoe Vale,h,820000,9.9,3044,4,1,1,420,Northern Metropolitan,7485
Pascoe Vale,h,720000,9.9,3044,2,1,1,428,Northern Metropolitan,7485
Pascoe Vale,h,815000,9.9,3044,2,1,1,438,Northern Metropolitan,7485
Pascoe Vale,h,840000,8.5,3044,3,1,1,438,Northern Metropolitan,7485
Pascoe Vale,h,780000,9.9,3044,3,1,1,446,Northern Metropolitan,7485
Pascoe Vale,h,802000,8.5,3044,3,2,1,450,Northern Metropolitan,7485
Pascoe Vale,h,810000,9.9,3044,4,2,1,455,Northern Metropolitan,7485
Pascoe Vale,h,810000,9.9,3044,3,1,1,470,Northern Metropolitan,7485
Pascoe Vale,h,881000,8.5,3044,3,1,1,480,Northern Metropolitan,7485
Pascoe Vale,h,740000,8.5,3044,2,1,1,487,Northern Metropolitan,7485
Pascoe Vale,h,806000,9.9,3044,3,1,1,488,Northern Metropolitan,7485
Pascoe Vale,h,767000,9.9,3044,3,1,1,505,Northern Metropolitan,7485
Pascoe Vale,h,690000,9.9,3044,3,1,1,507,Northern Metropolitan,7485
Pascoe Vale,h,612500,9.9,3044,3,1,1,522,Northern Metropolitan,7485
Pascoe Vale,h,599000,9.9,3044,3,1,1,534,Northern Metropolitan,7485
Pascoe Vale,h,970000,9.9,3044,3,2,1,535,Northern Metropolitan,7485
Pascoe Vale,h,980000,8.5,3044,3,1,1,546,Northern Metropolitan,7485
Pascoe Vale,h,780000,9.9,3044,4,1,1,556,Northern Metropolitan,7485
Pascoe Vale,h,474000,9.9,3044,2,1,1,558,Northern Metropolitan,7485
Pascoe Vale,h,940000,8.5,3044,3,1,1,559,Northern Metropolitan,7485
Pascoe Vale,h,900000,9.9,3044,3,1,1,570,Northern Metropolitan,7485
Pascoe Vale,h,999000,9.9,3044,2,1,1,587,Northern Metropolitan,7485
Pascoe Vale,h,940000,9.9,3044,3,1,1,589,Northern Metropolitan,7485
Pascoe Vale,h,800000,9.9,3044,4,1,1,593,Northern Metropolitan,7485
Pascoe Vale,h,670000,9.9,3044,3,1,1,596,Northern Metropolitan,7485
Pascoe Vale,h,630000,9.9,3044,2,1,1,602,Northern Metropolitan,7485
Pascoe Vale,h,770000,9.9,3044,3,1,1,603,Northern Metropolitan,7485
Pascoe Vale,h,1017500,9.9,3044,3,1,1,620,Northern Metropolitan,7485
Pascoe Vale,h,850000,8.5,3044,3,1,1,712,Northern Metropolitan,7485
Pascoe Vale,h,975000,9.9,3044,4,1,1,733,Northern Metropolitan,7485
Pascoe Vale,h,1305000,9.9,3044,3,1,1,735,Northern Metropolitan,7485
Pascoe Vale,h,1570000,9.9,3044,2,1,1,746,Northern Metropolitan,7485
Pascoe Vale,h,810000,9.9,3044,2,1,1,783,Northern Metropolitan,7485
Pascoe Vale,h,738000,9.9,3044,3,1,1,821,Northern Metropolitan,7485
Pascoe Vale,u,257500,8.5,3044,1,1,1,995,Northern Metropolitan,7485
Pascoe Vale,h,1120000,9.9,3044,2,1,2,50,Northern Metropolitan,7485
Pascoe Vale,t,676000,8.5,3044,3,2,2,122,Northern Metropolitan,7485
Pascoe Vale,t,550500,9.9,3044,2,1,2,135,Northern Metropolitan,7485
Pascoe Vale,t,665000,9.9,3044,4,2,2,148,Northern Metropolitan,7485
Pascoe Vale,t,667500,9.9,3044,3,2,2,167,Northern Metropolitan,7485
Pascoe Vale,u,565000,8.5,3044,2,1,2,189,Northern Metropolitan,7485
Pascoe Vale,t,590000,9.9,3044,3,2,2,191,Northern Metropolitan,7485
Pascoe Vale,h,500000,9.9,3044,3,1,2,191,Northern Metropolitan,7485
Pascoe Vale,u,533000,9.9,3044,3,2,2,197,Northern Metropolitan,7485
Pascoe Vale,u,495000,9.9,3044,3,1,2,205,Northern Metropolitan,7485
Pascoe Vale,u,488000,9.9,3044,3,1,2,219,Northern Metropolitan,7485
Pascoe Vale,t,755000,8.5,3044,3,1,2,234,Northern Metropolitan,7485
Pascoe Vale,t,540000,9.9,3044,2,1,2,240,Northern Metropolitan,7485
Pascoe Vale,h,822000,9.9,3044,4,2,2,250,Northern Metropolitan,7485
Pascoe Vale,h,1114000,8.5,3044,3,2,2,256,Northern Metropolitan,7485
Pascoe Vale,h,800000,8.5,3044,3,1,2,287,Northern Metropolitan,7485
Pascoe Vale,h,755000,9.9,3044,3,2,2,294,Northern Metropolitan,7485
Pascoe Vale,h,708000,9.9,3044,3,1,2,321,Northern Metropolitan,7485
Pascoe Vale,h,555000,9.9,3044,2,1,2,336,Northern Metropolitan,7485
Pascoe Vale,t,640000,9.9,3044,3,2,2,353,Northern Metropolitan,7485
Pascoe Vale,h,650000,9.9,3044,4,1,2,410,Northern Metropolitan,7485
Pascoe Vale,h,835000,9.9,3044,3,1,2,422,Northern Metropolitan,7485
Pascoe Vale,h,700000,9.9,3044,3,1,2,449,Northern Metropolitan,7485
Pascoe Vale,h,1160000,8.5,3044,3,2,2,480,Northern Metropolitan,7485
Pascoe Vale,h,723000,9.9,3044,4,1,2,485,Northern Metropolitan,7485
Pascoe Vale,t,629000,8.5,3044,3,2,2,495,Northern Metropolitan,7485
Pascoe Vale,h,960000,9.9,3044,3,2,2,501,Northern Metropolitan,7485
Pascoe Vale,h,800000,9.9,3044,3,1,2,506,Northern Metropolitan,7485
Pascoe Vale,h,985000,9.9,3044,4,2,2,511,Northern Metropolitan,7485
Pascoe Vale,h,741000,9.9,3044,2,1,2,520,Northern Metropolitan,7485
Pascoe Vale,h,876000,8.5,3044,3,1,2,525,Northern Metropolitan,7485
Pascoe Vale,h,775000,9.9,3044,2,1,2,527,Northern Metropolitan,7485
Pascoe Vale,h,750000,9.9,3044,2,1,2,531,Northern Metropolitan,7485
Pascoe Vale,h,750000,9.9,3044,3,2,2,540,Northern Metropolitan,7485
Pascoe Vale,h,721000,9.9,3044,3,1,2,542,Northern Metropolitan,7485
Pascoe Vale,h,1196000,9.9,3044,4,2,2,559,Northern Metropolitan,7485
Pascoe Vale,h,731000,9.9,3044,3,1,2,568,Northern Metropolitan,7485
Pascoe Vale,h,792000,9.9,3044,3,1,2,582,Northern Metropolitan,7485
Pascoe Vale,h,940000,8.5,3044,3,1,2,587,Northern Metropolitan,7485
Pascoe Vale,h,880000,9.9,3044,3,2,2,588,Northern Metropolitan,7485
Pascoe Vale,h,680000,9.9,3044,2,1,2,590,Northern Metropolitan,7485
Pascoe Vale,h,683500,9.9,3044,3,1,2,590,Northern Metropolitan,7485
Pascoe Vale,h,770000,9.9,3044,4,1,2,596,Northern Metropolitan,7485
Pascoe Vale,h,650000,8.5,3044,2,1,2,605,Northern Metropolitan,7485
Pascoe Vale,h,900000,9.9,3044,3,2,2,608,Northern Metropolitan,7485
Pascoe Vale,h,962000,8.5,3044,2,1,2,624,Northern Metropolitan,7485
Pascoe Vale,h,815000,9.9,3044,3,1,2,628,Northern Metropolitan,7485
Pascoe Vale,h,960000,9.9,3044,3,1,2,641,Northern Metropolitan,7485
Pascoe Vale,h,1350000,9.9,3044,4,2,2,646,Northern Metropolitan,7485
Pascoe Vale,h,920000,9.9,3044,2,1,2,650,Northern Metropolitan,7485
Pascoe Vale,h,983000,9.9,3044,3,1,2,650,Northern Metropolitan,7485
Pascoe Vale,h,870000,8.5,3044,3,1,2,654,Northern Metropolitan,7485
Pascoe Vale,h,855000,9.9,3044,2,1,2,659,Northern Metropolitan,7485
Pascoe Vale,h,1010000,8.5,3044,3,1,2,673,Northern Metropolitan,7485
Pascoe Vale,h,955000,9.9,3044,4,2,2,686,Northern Metropolitan,7485
Pascoe Vale,h,950000,9.9,3044,5,2,2,705,Northern Metropolitan,7485
Pascoe Vale,h,958000,9.9,3044,5,2,2,706,Northern Metropolitan,7485
Pascoe Vale,h,937000,9.9,3044,4,2,2,708,Northern Metropolitan,7485
Pascoe Vale,h,990000,9.9,3044,4,2,2,770,Northern Metropolitan,7485
Pascoe Vale,h,1085000,9.9,3044,3,1,2,847,Northern Metropolitan,7485
Pascoe Vale,h,1000000,9.9,3044,3,1,2,858,Northern Metropolitan,7485
Pascoe Vale,h,1465000,9.9,3044,3,1,2,956,Northern Metropolitan,7485
Pascoe Vale,h,1663000,8.5,3044,3,1,2,956,Northern Metropolitan,7485
Pascoe Vale,h,1375000,8.5,3044,4,2,2,1031,Northern Metropolitan,7485
Pascoe Vale,h,850000,8.5,3044,3,1,3,446,Northern Metropolitan,7485
Pascoe Vale,h,770000,9.9,3044,3,1,3,464,Northern Metropolitan,7485
